trade_date,commid,open_price,high_price,low_price,close_price,clear_price,vol,hold
2015-4-23,CF1505,12885,12930,12630,12700,12825,2910,17066
2015-4-23,CF1507,13100,13105,12820,12940,12995,132,1320
2015-4-23,CF1509,13320,13355,13025,13100,13195,372798,327480
2015-4-23,CF1511,13375,13375,13170,13255,13240,54,620
2015-4-23,CF1601,13480,13495,13205,13300,13370,39992,97410
2015-4-23,CF1603,13545,13550,13450,13490,13505,34,92
2015-4-24,CF1505,12740,12830,12735,12810,12790,1896,17422
2015-4-24,CF1507,12885,13025,12885,13005,12990,314,1586
2015-4-24,CF1509,13130,13255,13125,13230,13200,220906,340182
2015-4-24,CF1511,13265,13315,13265,13290,13300,24,624
2015-4-24,CF1601,13350,13410,13315,13380,13370,27518,108228
2015-4-24,CF1603,13560,13560,13540,13550,13550,6,98
2015-4-27,CF1505,12895,13075,12800,13020,12940,8490,18822
2015-4-27,CF1507,13070,13250,12975,13165,13135,654,1994
2015-4-27,CF1509,13280,13495,13210,13435,13380,478196,419422
2015-4-27,CF1511,13390,13535,13360,13480,13460,148,646
2015-4-27,CF1601,13430,13590,13375,13520,13480,57520,132276
2015-4-27,CF1603,13645,13730,13585,13695,13665,32,114
2015-4-28,CF1505,13010,13095,12935,13000,13000,5018,17638
2015-4-28,CF1507,13235,13270,13125,13140,13205,702,2580
2015-4-28,CF1509,13445,13530,13355,13410,13435,328326,422210
2015-4-28,CF1511,13490,13535,13385,13430,13495,196,658
2015-4-28,CF1601,13520,13590,13435,13485,13505,28064,136398
2015-4-28,CF1603,13675,13730,13645,13645,13690,58,132
2015-4-29,CF1505,12995,13130,12900,12935,13000,9550,23048
2015-4-29,CF1507,13175,13280,13040,13095,13220,716,3056
2015-4-29,CF1509,13420,13565,13305,13360,13440,532132,432768
2015-4-29,CF1511,13415,13610,13400,13450,13515,134,638
2015-4-29,CF1601,13470,13655,13415,13460,13540,83956,156808
2015-4-29,CF1603,13650,13830,13630,13640,13725,40,136
2015-4-30,CF1505,12940,13070,12940,12960,12990,5774,26670
2015-4-30,CF1507,13220,13220,13155,13190,13185,452,3466
2015-4-30,CF1509,13400,13500,13350,13405,13430,281782,433802
2015-4-30,CF1511,0,0,0,0,13490,0,638
2015-4-30,CF1601,13480,13595,13450,13510,13520,48740,172278
2015-4-30,CF1603,13650,13750,13650,13675,13690,78,180
2015-5-4,CF1505,12960,13180,12960,13180,13050,1988,26226
2015-5-4,CF1507,13200,13300,13170,13270,13235,694,3902
2015-5-4,CF1509,13350,13610,13350,13605,13515,301408,483722
2015-5-4,CF1511,13510,13615,13510,13590,13565,32,638
2015-5-4,CF1601,13425,13660,13425,13650,13570,42022,177648
2015-5-4,CF1603,13690,13830,13690,13820,13770,90,194
2015-5-5,CF1505,13165,13215,13060,13140,13180,1370,25372
2015-5-5,CF1507,13230,13340,13170,13225,13260,1034,3966
2015-5-5,CF1509,13605,13640,13425,13520,13550,423980,467480
2015-5-5,CF1511,13600,13635,13485,13625,13575,200,672
2015-5-5,CF1601,13665,13715,13535,13685,13645,83346,191806
2015-5-5,CF1603,13660,13870,13660,13870,13810,180,228
2015-5-6,CF1505,13110,13180,13110,13155,13150,816,25036
2015-5-6,CF1507,13220,13290,13220,13250,13255,1092,4106
2015-5-6,CF1509,13530,13590,13485,13535,13545,315662,476474
2015-5-6,CF1511,13675,13685,13600,13645,13650,102,674
2015-5-6,CF1601,13715,13840,13700,13735,13765,90898,200302
2015-5-6,CF1603,13890,13960,13880,13880,13925,218,220
2015-5-7,CF1505,13170,13180,13000,13000,13100,482,24708
2015-5-7,CF1507,13500,13500,13110,13110,13260,454,4168
2015-5-7,CF1509,13515,13575,13340,13355,13445,326006,448720
2015-5-7,CF1511,13505,13655,13505,13510,13560,132,642
2015-5-7,CF1601,13740,13745,13535,13565,13635,88710,213428
2015-5-7,CF1603,13790,13915,13730,13760,13815,236,308
2015-5-8,CF1505,12980,13060,12870,12960,12960,344,24490
2015-5-8,CF1507,13055,13055,12960,13005,13005,326,4190
2015-5-8,CF1509,13335,13335,13210,13255,13260,288158,429996
2015-5-8,CF1511,13435,13475,13415,13475,13450,154,666
2015-5-8,CF1601,13535,13545,13440,13505,13495,66492,215660
2015-5-8,CF1603,13715,13730,13655,13705,13690,126,352
2015-5-11,CF1505,12925,13015,12925,13015,12965,384,24386
2015-5-11,CF1507,13105,13110,13010,13080,13050,226,4218
2015-5-11,CF1509,13275,13370,13255,13325,13315,186934,418936
2015-5-11,CF1511,13515,13515,13475,13510,13505,44,648
2015-5-11,CF1601,13535,13600,13500,13560,13555,56974,225278
2015-5-11,CF1603,13745,13785,13700,13755,13755,56,372
2015-5-12,CF1505,12970,13010,12870,12890,12950,1270,23186
2015-5-12,CF1507,13035,13035,12910,12910,12950,244,4204
2015-5-12,CF1509,13250,13290,13150,13180,13220,281486,389984
2015-5-12,CF1511,13380,13420,13355,13370,13375,72,608
2015-5-12,CF1601,13490,13555,13460,13475,13500,66468,221890
2015-5-12,CF1603,13735,13735,13655,13680,13695,84,376
2015-5-13,CF1505,12885,12895,12800,12815,12835,294,22540
2015-5-13,CF1507,12910,13000,12900,12900,12970,256,4020
2015-5-13,CF1509,13180,13215,13135,13155,13175,122556,389550
2015-5-13,CF1511,13360,13385,13360,13385,13385,42,614
2015-5-13,CF1601,13490,13545,13440,13460,13490,46120,224192
2015-5-13,CF1603,13685,13705,13635,13640,13675,70,400
2015-5-14,CF1505,12865,12900,12840,12900,12865,588,22028
2015-5-14,CF1507,12975,12995,12935,12990,12970,130,4044
2015-5-14,CF1509,13175,13250,13155,13235,13205,187152,387482
2015-5-14,CF1511,13395,13395,13395,13395,13395,2,614
2015-5-14,CF1601,13495,13580,13475,13575,13520,58764,235856
2015-5-14,CF1603,13680,13745,13660,13745,13695,46,392
2015-5-15,CF1505,12940,12970,12900,12900,12920,6876,0
2015-5-15,CF1507,13010,13040,12980,12995,13010,602,3856
2015-5-15,CF1509,13260,13315,13235,13245,13280,197652,360320
2015-5-15,CF1511,13520,13520,13435,13450,13475,22,624
2015-5-15,CF1601,13595,13650,13555,13560,13610,68336,239698
2015-5-15,CF1603,13780,13810,13780,13800,13795,16,392
2015-5-18,CF1507,13000,13015,12985,12990,13000,128,3902
2015-5-18,CF1509,13235,13290,13225,13275,13260,84558,349020
2015-5-18,CF1511,13425,13450,13405,13425,13425,36,604
2015-5-18,CF1601,13560,13600,13525,13590,13570,29808,240848
2015-5-18,CF1603,13750,13775,13705,13765,13740,48,388
2015-5-18,CF1605,13715,13905,13715,13870,13820,344,294
2015-5-19,CF1507,12995,12995,12900,12910,12945,246,3778
2015-5-19,CF1509,13250,13275,13140,13140,13195,149254,325660
2015-5-19,CF1511,13390,13390,13360,13360,13375,14,610
2015-5-19,CF1601,13570,13600,13470,13470,13510,43466,237338
2015-5-19,CF1603,13710,13710,13650,13650,13675,34,390
2015-5-19,CF1605,13825,13850,13745,13790,13785,322,530
2015-5-20,CF1507,12900,12900,12805,12810,12870,876,3620
2015-5-20,CF1509,13095,13130,13000,13005,13070,161934,300198
2015-5-20,CF1511,13280,13280,13215,13215,13240,38,610
2015-5-20,CF1601,13450,13465,13370,13380,13415,60622,234774
2015-5-20,CF1603,13630,13630,13540,13555,13575,130,366
2015-5-20,CF1605,13745,13775,13625,13640,13665,1304,1514
2015-5-21,CF1507,12865,12885,12810,12845,12850,308,3642
2015-5-21,CF1509,13010,13115,12995,13070,13060,103596,296850
2015-5-21,CF1511,13230,13265,13230,13265,13240,16,606
2015-5-21,CF1601,13390,13490,13370,13460,13440,33034,236586
2015-5-21,CF1603,13555,13630,13550,13625,13600,72,364
2015-5-21,CF1605,13630,13725,13630,13720,13690,988,2090
2015-5-22,CF1507,12845,12875,12785,12785,12825,130,3638
2015-5-22,CF1509,13090,13125,13010,13020,13060,106344,299142
2015-5-22,CF1511,13270,13270,13230,13230,13255,28,608
2015-5-22,CF1601,13470,13495,13400,13405,13435,36806,239382
2015-5-22,CF1603,13610,13610,13575,13580,13595,66,362
2015-5-22,CF1605,13735,13740,13700,13715,13710,304,2222
2015-5-25,CF1507,12800,12805,12725,12725,12790,88,3642
2015-5-25,CF1509,13015,13045,12935,12980,12985,138848,302544
2015-5-25,CF1511,13200,13250,13165,13165,13200,24,612
2015-5-25,CF1601,13400,13435,13325,13355,13370,43462,238136
2015-5-25,CF1603,13535,13610,13515,13515,13540,118,366
2015-5-25,CF1605,13680,13720,13650,13680,13665,314,2212
2015-5-26,CF1507,12830,12910,12825,12860,12870,82,3640
2015-5-26,CF1509,13000,13180,12980,13050,13095,158842,286596
2015-5-26,CF1511,13255,13325,13255,13300,13295,20,602
2015-5-26,CF1601,13370,13480,13360,13400,13435,57622,234336
2015-5-26,CF1603,13555,13645,13555,13585,13615,42,362
2015-5-26,CF1605,13685,13790,13655,13710,13730,440,2326
2015-5-27,CF1507,12865,12865,12805,12815,12835,32,3630
2015-5-27,CF1509,13105,13120,13035,13060,13075,97892,291352
2015-5-27,CF1511,13265,13265,13255,13255,13260,6,604
2015-5-27,CF1601,13460,13465,13385,13400,13415,32806,234120
2015-5-27,CF1603,13580,13580,13555,13580,13575,10,368
2015-5-27,CF1605,13730,13755,13700,13715,13720,162,2360
2015-5-28,CF1507,12845,12860,12795,12795,12835,112,3670
2015-5-28,CF1509,13060,13115,13045,13070,13085,100106,293100
2015-5-28,CF1511,13280,13280,13280,13280,13280,2,602
2015-5-28,CF1601,13405,13470,13390,13410,13425,36074,232250
2015-5-28,CF1603,13605,13620,13590,13605,13600,54,368
2015-5-28,CF1605,13735,13770,13690,13720,13725,518,2356
2015-5-29,CF1507,12860,12880,12850,12865,12865,54,3710
2015-5-29,CF1509,13075,13150,13035,13120,13100,111030,289586
2015-5-29,CF1511,13295,13320,13255,13320,13280,32,600
2015-5-29,CF1601,13410,13500,13395,13465,13450,40032,228022
2015-5-29,CF1603,13620,13650,13600,13650,13620,54,386
2015-5-29,CF1605,13725,13785,13695,13770,13750,402,2366
2015-6-1,CF1507,12880,12880,12795,12860,12855,54,3704
2015-6-1,CF1509,13160,13200,13050,13125,13115,152420,281922
2015-6-1,CF1511,13350,13350,13255,13315,13340,46,608
2015-6-1,CF1601,13485,13540,13405,13470,13465,75124,220726
2015-6-1,CF1603,13635,13650,13600,13650,13630,22,380
2015-6-1,CF1605,13800,13825,13705,13800,13775,456,2558
2015-6-2,CF1507,12810,12810,12810,12810,12810,8,3696
2015-6-2,CF1509,13140,13155,13065,13085,13105,84648,283356
2015-6-2,CF1511,13285,13285,13285,13285,13285,4,604
2015-6-2,CF1601,13485,13515,13405,13415,13450,56792,226442
2015-6-2,CF1603,13675,13690,13585,13605,13625,48,392
2015-6-2,CF1605,13805,13820,13680,13720,13735,1016,3204
2015-6-3,CF1507,12850,12860,12820,12860,12860,556,3766
2015-6-3,CF1509,13080,13135,13080,13110,13110,105564,285682
2015-6-3,CF1511,0,0,0,0,13300,0,604
2015-6-3,CF1601,13425,13475,13395,13440,13435,71258,241130
2015-6-3,CF1603,13635,13645,13600,13600,13625,36,390
2015-6-3,CF1605,13750,13770,13715,13745,13745,406,3356
2015-6-4,CF1507,12850,12850,12810,12815,12815,372,3688
2015-6-4,CF1509,13115,13140,13055,13070,13090,101698,280700
2015-6-4,CF1511,13280,13280,13270,13270,13275,6,604
2015-6-4,CF1601,13435,13480,13370,13380,13420,73644,249292
2015-6-4,CF1603,13615,13620,13560,13585,13585,50,388
2015-6-4,CF1605,13735,13790,13700,13705,13725,434,3412
2015-6-5,CF1507,12860,12860,12780,12820,12855,134,3574
2015-6-5,CF1509,13060,13095,13020,13055,13055,80288,278306
2015-6-5,CF1511,13245,13275,13245,13260,13260,12,606
2015-6-5,CF1601,13380,13420,13350,13405,13390,41646,247820
2015-6-5,CF1603,13580,13605,13555,13595,13575,78,386
2015-6-5,CF1605,13705,13725,13670,13720,13700,312,3456
2015-6-8,CF1507,12775,12800,12755,12760,12770,34,3570
2015-6-8,CF1509,13035,13060,12995,13045,13030,51744,272832
2015-6-8,CF1511,13270,13270,13245,13255,13260,14,608
2015-6-8,CF1601,13370,13405,13340,13380,13370,28232,250408
2015-6-8,CF1603,13580,13580,13545,13545,13565,42,386
2015-6-8,CF1605,13700,13720,13640,13670,13665,1450,4260
2015-6-9,CF1507,12775,12775,12750,12770,12760,198,3532
2015-6-9,CF1509,13050,13070,13025,13040,13045,49114,268294
2015-6-9,CF1511,13260,13260,13260,13260,13260,2,606
2015-6-9,CF1601,13395,13430,13370,13385,13395,38072,254832
2015-6-9,CF1603,13600,13605,13560,13580,13580,40,390
2015-6-9,CF1605,13685,13725,13650,13655,13670,1716,5364
2015-6-10,CF1507,12765,12765,12715,12735,12735,568,3126
2015-6-10,CF1509,13040,13070,13030,13050,13050,42934,264314
2015-6-10,CF1511,13260,13260,13240,13240,13255,84,590
2015-6-10,CF1601,13400,13420,13375,13385,13395,32218,256492
2015-6-10,CF1603,13575,13595,13565,13565,13575,10,390
2015-6-10,CF1605,13665,13700,13650,13680,13670,390,5310
2015-6-11,CF1507,12725,12730,12510,12550,12640,776,3028
2015-6-11,CF1509,13050,13060,12810,12845,12955,159428,293058
2015-6-11,CF1511,13230,13240,13080,13080,13180,86,584
2015-6-11,CF1601,13395,13420,13240,13265,13345,127478,259986
2015-6-11,CF1603,13580,13585,13490,13500,13520,88,402
2015-6-11,CF1605,13680,13700,13550,13580,13625,1546,5888
2015-6-12,CF1507,12530,12535,12395,12430,12440,478,2972
2015-6-12,CF1509,12860,12870,12690,12740,12760,193274,280688
2015-6-12,CF1511,13035,13095,12980,12980,13030,60,584
2015-6-12,CF1601,13275,13280,13195,13235,13245,90610,230846
2015-6-12,CF1603,13465,13475,13415,13435,13440,42,392
2015-6-12,CF1605,13550,13590,13500,13545,13550,1974,7116
2015-6-15,CF1507,12435,12480,12370,12380,12445,1116,3032
2015-6-15,CF1509,12740,12820,12670,12680,12755,107556,278472
2015-6-15,CF1511,13045,13045,12905,12905,12980,98,570
2015-6-15,CF1601,13240,13295,13175,13180,13230,54446,229984
2015-6-15,CF1603,13450,13480,13375,13375,13430,24,390
2015-6-15,CF1605,13525,13610,13485,13490,13525,4270,10162
2015-6-16,CF1507,12385,12410,12355,12400,12385,234,3004
2015-6-16,CF1509,12690,12725,12660,12725,12690,62490,271506
2015-6-16,CF1511,12900,12905,12900,12905,12900,10,570
2015-6-16,CF1601,13165,13215,13150,13215,13180,45100,235958
2015-6-16,CF1603,13360,13405,13360,13380,13370,40,356
2015-6-16,CF1605,13475,13520,13455,13520,13500,3526,12956
2015-6-17,CF1507,12400,12430,12360,12395,12400,468,3054
2015-6-17,CF1509,12730,12780,12670,12755,12730,74092,265178
2015-6-17,CF1511,12955,12975,12945,12945,12955,50,598
2015-6-17,CF1601,13205,13260,13170,13225,13220,32224,232026
2015-6-17,CF1603,13400,13435,13400,13430,13430,34,360
2015-6-17,CF1605,13500,13540,13470,13505,13510,2564,14606
2015-6-18,CF1507,12420,12435,12400,12405,12410,338,2792
2015-6-18,CF1509,12750,12780,12695,12710,12735,53102,262814
2015-6-18,CF1511,12895,12975,12895,12965,12955,122,532
2015-6-18,CF1601,13215,13250,13185,13200,13215,26520,231838
2015-6-18,CF1603,13425,13430,13385,13385,13410,38,344
2015-6-18,CF1605,13510,13540,13485,13500,13520,2030,16016
2015-6-19,CF1507,12405,12465,12400,12430,12420,542,2560
2015-6-19,CF1509,12715,12760,12625,12715,12700,93468,253190
2015-6-19,CF1511,12955,12990,12880,12980,12945,66,546
2015-6-19,CF1601,13210,13245,13135,13225,13195,51586,227010
2015-6-19,CF1603,13360,13410,13360,13410,13385,8,344
2015-6-19,CF1605,13510,13540,13445,13510,13500,2788,17564
2015-6-23,CF1507,12445,12495,12445,12450,12465,250,2422
2015-6-23,CF1509,12730,12795,12715,12725,12750,34264,247680
2015-6-23,CF1511,13035,13035,12990,12990,13005,34,560
2015-6-23,CF1601,13250,13330,13210,13215,13245,29022,222880
2015-6-23,CF1603,13445,13445,13395,13395,13415,34,328
2015-6-23,CF1605,13550,13610,13490,13500,13510,4102,20656
2015-6-24,CF1507,12430,12485,12430,12455,12455,96,2348
2015-6-24,CF1509,12705,12740,12700,12730,12720,36440,245446
2015-6-24,CF1511,12990,12990,12975,12975,12985,4,564
2015-6-24,CF1601,13200,13240,13190,13225,13210,27958,220534
2015-6-24,CF1603,13390,13415,13390,13415,13400,8,330
2015-6-24,CF1605,13490,13520,13480,13510,13510,954,20628
2015-6-25,CF1507,12455,12485,12450,12450,12465,242,2202
2015-6-25,CF1509,12720,12770,12695,12700,12735,39652,239350
2015-6-25,CF1511,13010,13010,12980,12980,12990,28,556
2015-6-25,CF1601,13215,13280,13195,13200,13225,30460,218740
2015-6-25,CF1603,13395,13415,13395,13405,13400,22,316
2015-6-25,CF1605,13650,13650,13500,13500,13550,546,20804
2015-6-26,CF1507,12530,12550,12445,12500,12490,180,2126
2015-6-26,CF1509,12705,12770,12695,12755,12740,66308,230546
2015-6-26,CF1511,12985,12990,12980,12980,12985,28,540
2015-6-26,CF1601,13195,13250,13175,13225,13215,43842,211728
2015-6-26,CF1603,13390,13390,13390,13390,13390,2,314
2015-6-26,CF1605,13500,13550,13465,13510,13515,1022,20758
2015-6-29,CF1507,12510,12550,12500,12500,12515,302,2294
2015-6-29,CF1509,12775,12855,12770,12795,12805,86712,224280
2015-6-29,CF1511,13055,13075,13030,13030,13040,12,538
2015-6-29,CF1601,13240,13295,13210,13245,13250,68842,211142
2015-6-29,CF1603,13460,13460,13415,13425,13425,36,304
2015-6-29,CF1605,13525,13580,13515,13535,13550,1152,21118
2015-6-30,CF1507,12490,12505,12395,12460,12440,286,2168
2015-6-30,CF1509,12795,12810,12695,12740,12740,74700,211008
2015-6-30,CF1511,12980,13000,12945,13000,12980,12,540
2015-6-30,CF1601,13245,13260,13165,13225,13210,55218,210440
2015-6-30,CF1603,13395,13405,13360,13370,13380,18,306
2015-6-30,CF1605,13540,13550,13475,13525,13510,1624,21152
2015-7-1,CF1507,12415,12585,12415,12550,12485,136,2204
2015-7-1,CF1509,12730,12920,12725,12850,12825,86684,202086
2015-7-1,CF1511,13020,13120,13020,13075,13085,22,536
2015-7-1,CF1601,13220,13355,13210,13295,13280,87762,221516
2015-7-1,CF1603,13395,13505,13395,13460,13475,88,300
2015-7-1,CF1605,13505,13620,13490,13560,13545,4410,22774
2015-7-2,CF1507,12500,12600,12500,12600,12570,334,2034
2015-7-2,CF1509,12840,12865,12810,12855,12835,30276,193728
2015-7-2,CF1511,13080,13080,13075,13075,13075,6,530
2015-7-2,CF1601,13290,13305,13255,13290,13275,37424,223652
2015-7-2,CF1603,13450,13450,13450,13450,13450,2,300
2015-7-2,CF1605,13550,13575,13535,13570,13555,1096,23320
2015-7-3,CF1507,12540,12610,12540,12610,12595,94,1994
2015-7-3,CF1509,12865,12900,12835,12865,12865,35886,186962
2015-7-3,CF1511,13140,13140,13095,13110,13110,32,522
2015-7-3,CF1601,13285,13355,13280,13315,13320,85524,236354
2015-7-3,CF1603,13490,13500,13485,13495,13490,18,304
2015-7-3,CF1605,13580,13625,13565,13595,13595,1742,23614
2015-7-6,CF1507,12580,12580,12500,12500,12545,144,1856
2015-7-6,CF1509,12875,12875,12715,12715,12785,46170,172716
2015-7-6,CF1511,13085,13085,13025,13025,13060,10,522
2015-7-6,CF1601,13320,13320,13160,13175,13235,92574,234788
2015-7-6,CF1603,13455,13480,13370,13380,13425,34,306
2015-7-6,CF1605,13585,13585,13455,13470,13510,2720,23420
2015-7-7,CF1507,12500,12500,12390,12445,12435,170,1776
2015-7-7,CF1509,12710,12750,12685,12690,12715,43272,158384
2015-7-7,CF1511,12985,12985,12935,12935,12965,22,510
2015-7-7,CF1601,13160,13215,13050,13065,13140,114920,224898
2015-7-7,CF1603,13360,13385,13290,13290,13350,28,300
2015-7-7,CF1605,13465,13495,13345,13365,13430,4834,22078
2015-7-8,CF1507,12500,12500,12005,12050,12205,1220,1608
2015-7-8,CF1509,12680,12715,12205,12205,12400,205034,122844
2015-7-8,CF1511,12925,12925,12445,12445,12525,202,450
2015-7-8,CF1601,13020,13055,12610,12610,12775,229600,224358
2015-7-8,CF1603,13190,13190,12815,12815,13020,42,290
2015-7-8,CF1605,13315,13325,12890,12890,13070,13052,23722
2015-7-9,CF1507,12200,12500,12200,12430,12400,196,1528
2015-7-9,CF1509,12280,12735,12060,12625,12500,106124,102066
2015-7-9,CF1511,12380,12850,12225,12760,12555,246,342
2015-7-9,CF1601,12510,12995,12310,12910,12765,226260,218310
2015-7-9,CF1603,12650,13075,12445,12980,12720,588,420
2015-7-9,CF1605,12500,13210,12500,13090,12860,12210,21462
2015-7-10,CF1507,12400,12400,12400,12400,12400,64,1464
2015-7-10,CF1509,12680,12750,12550,12620,12665,45802,102138
2015-7-10,CF1511,12775,12875,12675,12780,12770,268,502
2015-7-10,CF1601,12940,13080,12850,12965,12985,176730,253732
2015-7-10,CF1603,13035,13145,12975,13045,13055,48,422
2015-7-10,CF1605,13120,13210,13050,13095,13130,13874,26862
2015-7-13,CF1507,12400,12440,12355,12355,12390,272,1280
2015-7-13,CF1509,12645,12675,12570,12590,12615,21946,100140
2015-7-13,CF1511,12740,12820,12720,12725,12790,302,638
2015-7-13,CF1601,12990,13015,12830,12855,12900,86970,264352
2015-7-13,CF1603,12945,12945,12885,12900,12900,16,422
2015-7-13,CF1605,13125,13155,12930,12970,12990,7228,31234
2015-7-14,CF1507,12350,12380,12240,12280,12320,138,0
2015-7-14,CF1509,12580,12600,12430,12455,12520,34570,94668
2015-7-14,CF1511,12730,12730,12620,12650,12665,6,638
2015-7-14,CF1601,12840,12890,12710,12765,12810,119976,275416
2015-7-14,CF1603,12850,12905,12785,12785,12850,30,422
2015-7-14,CF1605,12940,12970,12820,12865,12900,17560,37912
2015-7-15,CF1509,12470,12470,12340,12425,12415,29774,91534
2015-7-15,CF1511,12590,12610,12555,12590,12590,26,636
2015-7-15,CF1601,12780,12790,12655,12715,12725,95276,283550
2015-7-15,CF1603,12770,12795,12725,12770,12770,16,422
2015-7-15,CF1605,12870,12870,12770,12790,12830,10646,41368
2015-7-15,CF1607,0,0,0,0,12900,0,0
2015-7-16,CF1509,12420,12450,12370,12420,12405,14454,87524
2015-7-16,CF1511,12560,12560,12560,12560,12560,16,636
2015-7-16,CF1601,12690,12725,12630,12665,12675,61252,287524
2015-7-16,CF1603,12710,12710,12685,12690,12695,12,420
2015-7-16,CF1605,12785,12805,12730,12765,12770,4014,42068
2015-7-16,CF1607,12970,12970,12780,12780,12875,4,2
2015-7-17,CF1509,12425,12500,12420,12485,12480,17932,86324
2015-7-17,CF1511,12580,12580,12535,12535,12550,80,640
2015-7-17,CF1601,12660,12720,12640,12660,12675,44036,290766
2015-7-17,CF1603,12665,12695,12655,12655,12675,30,410
2015-7-17,CF1605,12765,12815,12735,12735,12760,2188,42070
2015-7-17,CF1607,12885,12885,12630,12790,12770,6,4
2015-7-20,CF1509,12475,12735,12470,12670,12640,31650,81848
2015-7-20,CF1511,12560,12590,12520,12585,12560,186,694
2015-7-20,CF1601,12635,12765,12520,12725,12710,107220,302032
2015-7-20,CF1603,12635,12765,12635,12720,12715,30,410
2015-7-20,CF1605,12705,12850,12650,12780,12785,9408,42098
2015-7-20,CF1607,0,0,0,0,12795,0,4
2015-7-21,CF1509,12655,12680,12615,12625,12640,10510,78966
2015-7-21,CF1511,12590,12590,12560,12560,12580,44,720
2015-7-21,CF1601,12730,12775,12690,12725,12730,57264,300864
